,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Aaron_Eckhart/Aaron_Eckhart_0001.jpg,-0.07830266654491425,0.1763841062784195,0.005969850346446037,-0.14915204048156738,-0.23384657502174377,0.07365267723798752,-0.054542284458875656,-0.049504462629556656,0.19443818926811218,-0.03220222145318985,0.15137979388237,0.054248496890068054,-0.22202394902706146,-0.06529134511947632,-0.07623487710952759,0.13590791821479797,-0.16142700612545013,-0.07477179914712906,-0.11789284646511078,-0.13575337827205658,-0.03282871097326279,0.02539323829114437,0.04792838171124458,-0.02575916238129139,-0.10714435577392578,-0.24233569204807281,-0.05205114930868149,-0.11522853374481201,0.12060569226741791,-0.1894649714231491,0.1408623605966568,-0.006895032711327076,-0.10373704880475998,-0.014572689309716225,-0.0014158552512526512,0.05290716141462326,-0.15104705095291138,-0.02107441984117031,0.22298702597618103,-0.04552691802382469,-0.18038448691368103,0.03416680544614792,0.069294273853302,0.27010831236839294,0.16354486346244812,-0.05153961479663849,-0.004185238853096962,-0.0753273293375969,0.17194397747516632,-0.22608162462711334,0.11630629003047943,0.15066386759281158,0.17085060477256775,0.0827300176024437,0.154390349984169,-0.10791106522083282,0.07739420235157013,0.21666720509529114,-0.2321716994047165,0.08308731764554977,0.11158324033021927,-0.05710374936461449,-0.12479463219642639,-0.05648971349000931,0.13809707760810852,0.11044879257678986,-0.1288232058286667,-0.1866144984960556,0.12571892142295837,-0.10777021944522858,-0.02379876933991909,0.12473910301923752,-0.06371910870075226,-0.143527552485466,-0.25344401597976685,0.04664352536201477,0.3283000588417053,0.169073686003685,-0.16409426927566528,-0.04771310091018677,-0.060628701001405716,-0.006675235461443663,-0.007138166110962629,-0.015260076150298119,-0.17284344136714935,-0.11322914063930511,-0.04413652420043945,0.01624567061662674,0.05876482278108597,-0.08339380472898483,-0.018093489110469818,0.18633699417114258,0.09536807239055634,0.014067676849663258,-0.05217593163251877,0.045030903071165085,-0.1337551325559616,0.007088826037943363,-0.08616463840007782,0.01262697298079729,0.07103464752435684,-0.1948024481534958,0.018679343163967133,0.015008999966084957,-0.19541063904762268,0.24177062511444092,0.07337405532598495,0.004084045998752117,-0.010767473839223385,0.02859538421034813,-0.1270359307527542,0.0163866113871336,0.27446624636650085,-0.29883554577827454,0.32785290479660034,0.19904941320419312,0.011510943993926048,0.11578628420829773,0.15664586424827576,0.048108283430337906,-0.0052569350227713585,-0.06379489600658417,-0.040783852338790894,-0.08069980144500732,-0.006930358707904816,-0.12676610052585602,-0.013478794135153294,0.06102971360087395
Aaron_Guiel/Aaron_Guiel_0001.jpg,-0.012345869094133377,0.10154902935028076,-0.0019553210586309433,-0.13503669202327728,-0.07569477707147598,0.07206519693136215,-0.03128378093242645,-0.08730077743530273,0.06811685115098953,0.024484891444444656,0.18397144973278046,-0.0613020695745945,-0.3855034112930298,-0.10821474343538284,0.09047693014144897,0.02906722202897072,-0.12242454290390015,-0.09155029058456421,-0.14165303111076355,-0.07543563097715378,-0.008847980760037899,0.09975390136241913,0.05776895210146904,0.0010006031952798367,-0.20860342681407928,-0.23396100103855133,-0.05781221762299538,-0.10492075234651566,0.022431056946516037,-0.09081718325614929,-0.03675632178783417,0.09691401571035385,-0.19972002506256104,-0.07110439985990524,0.07604892551898956,0.13682398200035095,-0.04926734417676926,-0.12102200090885162,0.12579378485679626,0.026420315727591515,-0.09795360267162323,-0.07722633332014084,0.05560490861535072,0.20429182052612305,0.22459197044372559,-0.03660619631409645,0.06236819922924042,-0.044235896319150925,0.06147688254714012,-0.2211616039276123,0.10129018127918243,0.14097285270690918,0.10241905599832535,0.14645440876483917,-0.018409037962555885,-0.20594848692417145,0.04623551666736603,0.1663086712360382,-0.2254321128129959,0.06664111465215683,0.09409920871257782,-0.12108172476291656,-0.09111185371875763,-0.011376799084246159,0.17827601730823517,0.09243085980415344,-0.12919874489307404,-0.24852746725082397,0.1447703093290329,-0.16724702715873718,-0.10637909919023514,0.12935875356197357,-0.1374744176864624,-0.1082860454916954,-0.25056272745132446,0.04864451289176941,0.3046213388442993,0.09906386584043503,-0.2147551327943802,-0.009369964711368084,-0.13328814506530762,-0.05419272184371948,-0.004437790252268314,0.03835203871130943,-0.02937169559299946,0.007809026166796684,-0.0948692038655281,0.03151706978678703,0.2644414007663727,-0.061480581760406494,-0.03993626683950424,0.27068474888801575,0.05339156836271286,-0.0146182207390666,0.1226649060845375,0.05898492783308029,-0.03840956464409828,-0.022122766822576523,-0.08294390141963959,0.011369789019227028,0.045625146478414536,-0.24610646069049835,-0.03219912201166153,0.11002376675605774,-0.18204794824123383,0.2356194257736206,0.036394599825143814,-0.019114702939987183,0.017535289749503136,-0.15112128853797913,-0.07214263826608658,-0.04007274657487869,0.25594815611839294,-0.3526870012283325,0.16300104558467865,0.18736782670021057,0.12551744282245636,0.13167908787727356,0.043694786727428436,0.13435599207878113,0.05142093449831009,-0.015573426149785519,-0.1598244458436966,-0.12136281281709671,0.02541314624249935,0.006476962473243475,-0.01850638911128044,0.07043784111738205
Aaron_Patterson/Aaron_Patterson_0001.jpg,-0.06830483675003052,0.13737145066261292,0.10570359230041504,0.007555922493338585,-0.05420871078968048,-0.0430510938167572,0.055275194346904755,-0.12968900799751282,0.20776163041591644,-0.04751153290271759,0.2729335427284241,-0.048899561166763306,-0.2119111865758896,-0.13405442237854004,0.022590113803744316,0.0871916189789772,-0.13051243126392365,-0.1358216404914856,0.022463437169790268,-0.049909114837646484,0.05634445324540138,-0.0035324052441865206,0.09933039546012878,-0.01990826427936554,-0.05724913626909256,-0.5188623070716858,-0.14180834591388702,-0.17294244468212128,0.08020395040512085,-0.0778915137052536,0.022386230528354645,0.0817069485783577,-0.10129643231630325,-0.07615648210048676,0.0010230578482151031,0.041708752512931824,-0.03163663670420647,-0.029795385897159576,0.20210452377796173,-0.01396870706230402,-0.14219509065151215,-0.007478824816644192,0.031222902238368988,0.29993829131126404,0.13902582228183746,0.03293741121888161,0.05028625205159187,0.012553170323371887,0.03863397240638733,-0.18666502833366394,0.11201420426368713,0.1167595237493515,0.21927599608898163,0.06631918251514435,0.12196497619152069,-0.061266012489795685,0.010483107529580593,0.061510153114795685,-0.2794209420681,0.0710921660065651,0.11854830384254456,-0.08602973818778992,-0.05182592570781708,0.024123504757881165,0.2582915127277374,0.12195932120084763,-0.1070331335067749,-0.06724028289318085,0.11409363150596619,-0.13294611871242523,-0.028638767078518867,0.015662286430597305,-0.1454698145389557,-0.15015441179275513,-0.19193333387374878,0.10861383378505707,0.36180707812309265,0.10941717773675919,-0.18792220950126648,-0.025168010964989662,-0.14310133457183838,0.030870065093040466,0.030038241297006607,0.021831709891557693,-0.052764326333999634,-0.06859336793422699,-0.15012024343013763,-0.041461922228336334,0.0675911232829094,-0.05079879239201546,-0.07244846224784851,0.21423038840293884,-0.04625662416219711,0.052663542330265045,0.0038215857930481434,0.03174590691924095,-0.08502871543169022,0.03256029635667801,-0.08701805770397186,-0.03336891904473305,0.02398044243454933,-0.09233781695365906,-0.05191840976476669,0.05144877731800079,-0.25217047333717346,0.13891221582889557,-0.006508702412247658,-0.01305462047457695,0.061083242297172546,-0.0036705227103084326,-0.05810016393661499,-0.056169845163822174,0.12062729150056839,-0.33544686436653137,0.20947512984275818,0.19234059751033783,-0.022461850196123123,0.20405352115631104,-0.0314202755689621,0.03003011643886566,0.018634503707289696,-0.10522578656673431,-0.12938353419303894,-0.08123747259378433,0.024817317724227905,0.011312594637274742,-0.06554067134857178,0.02558046206831932
Aaron_Peirsol/Aaron_Peirsol_0001.jpg,-0.08255766332149506,0.07048825174570084,0.040226422250270844,-0.0454956479370594,-0.2058641016483307,0.061969392001628876,-0.004162738099694252,-0.03522177413105965,0.07689384371042252,0.0009417040273547173,0.26601049304008484,-0.06823050230741501,-0.2566850185394287,-0.026860393583774567,-0.016531530767679214,0.08395414054393768,-0.13277919590473175,-0.09438607096672058,-0.10549633949995041,-0.10661077499389648,0.029461316764354706,-0.002053324831649661,-0.03591907024383545,0.03366449102759361,-0.20214389264583588,-0.25346988439559937,-0.030179619789123535,-0.00868944264948368,0.08486463874578476,-0.160336434841156,0.09247890114784241,0.1911342889070511,-0.17142875492572784,-0.04230857640504837,0.041938863694667816,0.14836186170578003,-0.11483684182167053,-0.015665287151932716,0.19145047664642334,-0.042737990617752075,-0.13643285632133484,0.08881915360689163,0.09476348012685776,0.29103174805641174,0.16105321049690247,0.03876549005508423,0.02543938346207142,0.001171865500509739,0.08325996994972229,-0.3216286599636078,0.012740062549710274,0.18427416682243347,0.1632368415594101,0.05720467120409012,0.024385817348957062,-0.13735175132751465,-0.028253432363271713,0.14755597710609436,-0.14821845293045044,0.15346556901931763,0.10183357447385788,-0.21040359139442444,-0.0857313722372055,-0.14110970497131348,0.15101103484630585,0.04652014747262001,-0.14343902468681335,-0.1571805328130722,0.1727805882692337,-0.08727192878723145,-0.11369283497333527,0.16589730978012085,-0.06975571066141129,-0.1660197526216507,-0.24948996305465698,0.12360312789678574,0.4444187879562378,0.12574006617069244,-0.21308806538581848,-0.008363572880625725,-0.027030546218156815,0.00438044685870409,-0.04265330359339714,0.03309139236807823,-0.06014961749315262,-0.13421207666397095,-0.15610603988170624,0.041597627103328705,0.20616933703422546,-0.05152417719364166,-0.014539521187543869,0.18895041942596436,0.10070739686489105,0.0454537495970726,0.004914661403745413,0.059265561401844025,-0.11664286255836487,-0.022617526352405548,-0.13450825214385986,-0.01615082658827305,0.041282184422016144,-0.13576741516590118,-0.0006494801491498947,0.07645463943481445,-0.08482832461595535,0.28517699241638184,-0.017589392140507698,-0.012894181534647942,-0.010407941415905952,0.018124692142009735,-0.09607620537281036,0.03858248516917229,0.19657783210277557,-0.3330993056297302,0.19166436791419983,0.1723860502243042,0.07968669384717941,0.11264211684465408,0.1478857845067978,0.09894204884767532,0.04010657221078873,0.01792932115495205,-0.1266358196735382,-0.1801009476184845,0.0072578489780426025,-0.09871255606412888,-0.0029901210218667984,0.04367774724960327
Aaron_Peirsol/Aaron_Peirsol_0002.jpg,-0.1614142507314682,0.06124119088053703,0.0013771341182291508,-0.03537096828222275,-0.24547939002513885,0.03331463411450386,-0.03298979997634888,-0.04413987323641777,0.08735299855470657,0.012762144207954407,0.3048308193683624,-0.04657421633601189,-0.2669343948364258,-0.009338537231087685,-0.042144034057855606,0.10746203362941742,-0.12904977798461914,-0.15553216636180878,-0.09552867710590363,-0.10548640787601471,0.030159730464220047,0.010631688870489597,-0.05510961636900902,0.0694817453622818,-0.17658358812332153,-0.33246949315071106,-0.018919117748737335,-0.025897111743688583,0.04318442940711975,-0.2320074886083603,0.11355705559253693,0.19334040582180023,-0.18239837884902954,-0.005614651367068291,0.07076656818389893,0.13770733773708344,-0.04984394088387489,0.002619304694235325,0.2611941993236542,0.0020692767575383186,-0.17983780801296234,0.04876810312271118,0.06279155611991882,0.3497049808502197,0.16527260839939117,0.00841232668608427,0.0008621308952569962,-0.012252175249159336,0.09633539617061615,-0.3343489170074463,0.01489177718758583,0.2407817840576172,0.16641902923583984,0.037069518119096756,-0.027021363377571106,-0.10230284929275513,-0.038548391312360764,0.1593165546655655,-0.1866525560617447,0.12974171340465546,0.09364090859889984,-0.2269037961959839,-0.08557312935590744,-0.14648380875587463,0.18391668796539307,0.07366982847452164,-0.1552688479423523,-0.14886517822742462,0.133626326918602,-0.1103387176990509,-0.12924803793430328,0.15223614871501923,-0.10367530584335327,-0.21535459160804749,-0.2607288956642151,0.09459369629621506,0.4433572292327881,0.10169968754053116,-0.27219095826148987,-0.032082945108413696,-0.04374465346336365,-0.026488279923796654,-0.03419838845729828,0.03229999542236328,-0.05348825827240944,-0.13349084556102753,-0.15924178063869476,0.06012523174285889,0.27932292222976685,-0.018158741295337677,-0.014243915677070618,0.21980921924114227,0.07543454319238663,0.05380865931510925,0.019084788858890533,0.11328811198472977,-0.07625310868024826,-0.0706317350268364,-0.10853863507509232,-0.030556125566363335,-0.007679748348891735,-0.09785881638526917,-0.012233101762831211,0.079776331782341,-0.13648073375225067,0.2755938768386841,-0.02319624274969101,-0.0119403675198555,-0.05060522258281708,-0.010972697287797928,-0.05534251034259796,0.008841866627335548,0.20129206776618958,-0.3038123548030853,0.23678569495677948,0.19045822322368622,0.08495540916919708,0.13228237628936768,0.08253030478954315,0.03992356359958649,-0.0001887064427137375,-0.02781277894973755,-0.11853161454200745,-0.1490158885717392,0.013844798319041729,-0.08583500981330872,0.003405083902180195,0.00721370754763484
Aaron_Peirsol/Aaron_Peirsol_0003.jpg,-0.16147559881210327,0.0720723569393158,0.026793044060468674,-0.041169364005327225,-0.21519975364208221,-0.031179141253232956,0.012534741312265396,-0.09972749650478363,0.05960732698440552,-0.005566408392041922,0.2976907193660736,-0.09748095273971558,-0.26599398255348206,-0.025373218581080437,-0.011739842593669891,0.09437884390354156,-0.13421204686164856,-0.12188170850276947,-0.1310594081878662,-0.10447025299072266,0.029319196939468384,-0.0015666940016672015,-0.039511360228061676,0.04181499779224396,-0.1474301964044571,-0.27452710270881653,-0.02129950188100338,0.0015019550919532776,0.08144931495189667,-0.12433668971061707,0.11584694683551788,0.1449504941701889,-0.17072515189647675,-0.03491725027561188,0.05718123912811279,0.12107951939105988,-0.09787596017122269,0.005849926732480526,0.20782813429832458,-0.07777833938598633,-0.2000514417886734,0.06617654860019684,0.07534612715244293,0.3117329180240631,0.15636402368545532,0.026103613898158073,0.0006902646273374557,-0.05458925664424896,0.07990512996912003,-0.31907176971435547,-0.006031321361660957,0.21519069373607635,0.09622663259506226,0.031950537115335464,0.033982980996370316,-0.11842995882034302,-0.012968624010682106,0.17383021116256714,-0.14345860481262207,0.15512241423130035,0.13682237267494202,-0.20017504692077637,-0.07072363048791885,-0.16909320652484894,0.18293027579784393,0.024690143764019012,-0.1820307970046997,-0.13266456127166748,0.13619863986968994,-0.10537473112344742,-0.1294272541999817,0.1644379198551178,-0.07256218045949936,-0.20830269157886505,-0.2903645634651184,0.07866086065769196,0.4768173396587372,0.10283396393060684,-0.2331792414188385,-0.005017799325287342,-0.049817562103271484,0.01969827711582184,0.03440604731440544,0.03856211155653,-0.0542634017765522,-0.12398700416088104,-0.17941446602344513,0.015053621493279934,0.24064992368221283,-0.035203881561756134,-0.020879963412880898,0.24376161396503448,0.07407800108194351,0.047629766166210175,0.004890418145805597,0.10804440826177597,-0.08709303289651871,-0.05855308845639229,-0.11231650412082672,-0.017844077199697495,0.06817805767059326,-0.16184324026107788,-0.002131468616425991,0.07318317890167236,-0.12255693227052689,0.28508418798446655,0.0026926530990749598,0.07374467700719833,-0.0034789014607667923,0.009041216224431992,-0.048819515854120255,0.04396339878439903,0.18172672390937805,-0.32907775044441223,0.2579841911792755,0.1952618956565857,0.09229593724012375,0.10956483334302902,0.11839696764945984,0.036842428147792816,-0.002636263146996498,0.0010371878743171692,-0.12212328612804413,-0.15907490253448486,-0.016820933669805527,-0.09248434007167816,0.0199674554169178,0.060691725462675095
Aaron_Peirsol/Aaron_Peirsol_0004.jpg,-0.09366121143102646,0.08387747406959534,0.038191623985767365,-0.023232633247971535,-0.20291560888290405,0.024189844727516174,-0.0032111816108226776,-0.08464056998491287,0.09807269275188446,-0.05577730014920235,0.2360418140888214,-0.0513860285282135,-0.2438930869102478,-0.03559381514787674,-0.03242774307727814,0.10851722955703735,-0.14387032389640808,-0.23414036631584167,-0.09493421018123627,-0.0758252963423729,-0.00793779268860817,0.0050325049087405205,-0.06632064282894135,0.019553570076823235,-0.18752413988113403,-0.3065158724784851,-0.013388088904321194,-0.048828791826963425,0.05155735835433006,-0.16154760122299194,0.06114266440272331,0.09490197896957397,-0.16169162094593048,0.010042846202850342,0.0490284338593483,0.070494644343853,-0.07006435841321945,-0.039583269506692886,0.21000507473945618,0.009835189208388329,-0.20334617793560028,0.08406057953834534,0.04568210989236832,0.3064832091331482,0.13192155957221985,0.02052793838083744,0.009083598852157593,-0.06703801453113556,0.11354891955852509,-0.2765437066555023,0.023883847519755363,0.20314724743366241,0.15240773558616638,0.00433174055069685,0.012867623940110207,-0.10359469056129456,-0.05085961893200874,0.14235970377922058,-0.18063434958457947,0.20404140651226044,0.1455460488796234,-0.19099900126457214,-0.09825381636619568,-0.1655346006155014,0.13927105069160461,0.04691515117883682,-0.1531045138835907,-0.11105342954397202,0.1802966594696045,-0.10408318787813187,-0.12814494967460632,0.0800437182188034,-0.02464020811021328,-0.1980038732290268,-0.1863163411617279,0.050101567059755325,0.429367333650589,0.11911271512508392,-0.26070088148117065,-0.05994395911693573,-0.04352888464927673,0.0005142809823155403,-0.01778542995452881,0.03396964073181152,-0.08065672963857651,-0.1432676762342453,-0.18208763003349304,0.009499491192400455,0.27414703369140625,0.0031927041709423065,0.015018844045698643,0.1975836604833603,0.03353732451796532,0.008314330130815506,-0.0017307335510849953,0.08526510745286942,-0.15537439286708832,-0.015196900814771652,-0.09701533615589142,-0.04874817654490471,0.02597884088754654,-0.16088838875293732,-0.027736421674489975,0.07149752974510193,-0.10822243243455887,0.27448177337646484,-0.009577580727636814,0.005166553892195225,0.005944758653640747,0.027014348655939102,-0.05833995342254639,0.02203095331788063,0.1798776090145111,-0.2402634620666504,0.23578239977359772,0.1625366359949112,0.11569777876138687,0.12307244539260864,0.10478906333446503,0.04792071878910065,-0.015413546934723854,-0.03903452306985855,-0.174986332654953,-0.20128774642944336,-0.021660592406988144,-0.09372887760400772,0.0429227240383625,0.05102917179465294
Aaron_Pena/Aaron_Pena_0001.jpg,-0.06626925617456436,0.04792347550392151,0.06858434528112411,0.01947000063955784,-0.030644869431853294,-0.008206969127058983,-0.044521234929561615,-0.08583691716194153,0.1455937623977661,-0.01195814274251461,0.11159215867519379,-0.07853612303733826,-0.1751975119113922,-0.06755059957504272,-0.06644231826066971,0.12117905914783478,-0.1381630301475525,-0.03897995129227638,-0.12599673867225647,-0.09021198004484177,0.11288444697856903,0.0049818335101008415,0.032863784581422806,0.06612426787614822,-0.19313132762908936,-0.2684772312641144,-0.08954429626464844,-0.15325967967510223,0.09028901159763336,-0.0800844207406044,-0.058095186948776245,-0.04949846863746643,-0.1836843192577362,-0.10290395468473434,-0.0032700086012482643,-0.03323221951723099,0.0036081832367926836,-0.01896578073501587,0.1199488639831543,-0.008601765148341656,-0.17934753000736237,0.0652942880988121,0.053752414882183075,0.20961907505989075,0.18098711967468262,0.13374531269073486,0.016678575426340103,-0.08090832829475403,0.12600256502628326,-0.2637311816215515,0.0668766051530838,0.09296295046806335,0.05298330634832382,0.03732960298657417,0.15927259624004364,-0.1445487141609192,0.0019383002072572708,0.11925037950277328,-0.2198026031255722,0.1544424146413803,0.03872918710112572,-0.025582188740372658,-0.020440243184566498,-0.009935200214385986,0.09397320449352264,0.08023322373628616,-0.08661994338035583,-0.10940311849117279,0.1215863972902298,-0.15696123242378235,0.07140350341796875,0.10086425393819809,-0.00812901183962822,-0.18798696994781494,-0.32616522908210754,0.025249455124139786,0.4660983383655548,0.176460862159729,-0.18989244103431702,0.0034041060134768486,-0.1043706089258194,0.011904539540410042,0.12193267047405243,-0.03027603216469288,-0.0873037576675415,0.005874481983482838,-0.10077731311321259,0.032718949019908905,0.10614582896232605,-0.025940358638763428,0.03359811380505562,0.22963567078113556,0.007789140567183495,-0.04734242707490921,-0.012982811778783798,0.11753145605325699,-0.23148122429847717,-0.004611678887158632,-0.09356953203678131,-0.04960443824529648,0.1279165893793106,-0.007385467179119587,0.0902576819062233,0.04577498883008957,-0.17654308676719666,0.14331863820552826,-0.01356575544923544,-0.07966474443674088,-0.03715027868747711,0.015461405739188194,-0.14118452370166779,0.03930521383881569,0.15630944073200226,-0.2523287832736969,0.13671761751174927,0.1584610790014267,-0.00854898989200592,0.1139914020895958,0.05194772779941559,0.025355979800224304,-0.032263610512018204,-0.02064742147922516,-0.08518912643194199,-0.09663303196430206,0.047281984239816666,-0.06400427967309952,0.060171931982040405,0.007854062132537365
Aaron_Sorkin/Aaron_Sorkin_0001.jpg,-0.08000317215919495,0.13174599409103394,0.04207233339548111,-0.03288624435663223,-0.14834405481815338,0.06841570883989334,-0.0007850155234336853,-0.10735365748405457,0.162175253033638,0.01226288452744484,0.2537759840488434,-0.030066777020692825,-0.2634464204311371,-0.044950999319553375,-0.01811707206070423,0.06937344372272491,-0.10311134904623032,-0.08777134865522385,-0.12592889368534088,-0.10494287312030792,-0.05467286705970764,-0.03292427584528923,0.11164959520101547,0.035223424434661865,-0.1560298651456833,-0.32079777121543884,-0.09376280754804611,-0.11408720910549164,0.06028980761766434,-0.21221962571144104,0.04331890493631363,-0.06201018765568733,-0.2200578898191452,-0.06626327335834503,-0.02963254600763321,-0.011010754853487015,-0.05151168256998062,-0.10323075950145721,0.2639087736606598,-0.07966972887516022,-0.13959231972694397,0.034113626927137375,0.04266685992479324,0.2331107258796692,0.1589476317167282,-0.04344465583562851,0.03777104243636131,-0.0666361153125763,0.11858680844306946,-0.19211918115615845,0.07500554621219635,0.11230619996786118,0.0779912918806076,0.037685129791498184,0.026421882212162018,-0.14422334730625153,-0.024215269833803177,0.24579641222953796,-0.18501804769039154,0.0665433406829834,0.05702392756938934,-0.009166715666651726,-0.08538514375686646,-0.05767703801393509,0.20787715911865234,0.1400417685508728,-0.12793463468551636,-0.1926712542772293,0.04008806496858597,-0.10085152089595795,0.011406362056732178,0.09311927855014801,-0.11478918045759201,-0.20631209015846252,-0.2879146337509155,0.11993440240621567,0.39065074920654297,0.10341882705688477,-0.2015966773033142,0.0038939975202083588,-0.11853586137294769,0.012691534124314785,-0.019565828144550323,-0.015376287512481213,-0.1534276008605957,0.03667936474084854,-0.09576578438282013,0.0942656546831131,0.16164876520633698,0.00425292830914259,-0.07667939364910126,0.18362419307231903,-0.0188247412443161,0.036630623042583466,0.03600979596376419,0.08602289855480194,-0.13136565685272217,0.0014550653286278248,-0.13236598670482635,0.052961334586143494,0.07380671054124832,-0.07904606312513351,0.024118337780237198,0.028360595926642418,-0.22665277123451233,0.2098994255065918,0.01632196456193924,-0.05374373868107796,-0.06287357956171036,-0.056737739592790604,-0.10569974780082703,0.0982733890414238,0.23744477331638336,-0.38604992628097534,0.275035560131073,0.14449824392795563,0.052578944712877274,0.1855388879776001,0.11761721968650818,-0.012058667838573456,-4.299357533454895e-05,0.04114866256713867,-0.0969986841082573,-0.0521191842854023,0.07265116274356842,-0.08067701756954193,0.14869233965873718,0.03687901794910431
Aaron_Sorkin/Aaron_Sorkin_0002.jpg,-0.09332422912120819,0.14473268389701843,0.026938244700431824,-0.0048895105719566345,-0.1271020621061325,-0.00583271961659193,-0.01129523478448391,-0.11002691090106964,0.2009454220533371,0.02398373931646347,0.24462516605854034,-0.06408919394016266,-0.29311153292655945,-0.07151287794113159,0.03494999557733536,0.059070736169815063,-0.08935131877660751,-0.11203999072313309,-0.14021863043308258,-0.12142468243837357,-0.01909450627863407,-0.027680272236466408,0.1442304104566574,0.036842428147792816,-0.1571207493543625,-0.45438316464424133,-0.11475419998168945,-0.12228211015462875,0.04652060568332672,-0.18157081305980682,0.013652611523866653,0.020950922742486,-0.2324637770652771,-0.1502694934606552,0.03334285691380501,0.07954677194356918,-0.09816668927669525,-0.07718770951032639,0.24688586592674255,-0.028968002647161484,-0.12005555629730225,0.03790535032749176,0.029557783156633377,0.26815325021743774,0.12981662154197693,0.036710187792778015,0.0955839604139328,-0.0736384466290474,0.09301986545324326,-0.17384599149227142,0.03234541416168213,0.17526492476463318,0.06784956902265549,0.05655466765165329,0.11236146837472916,-0.13307605683803558,0.000809861347079277,0.181070014834404,-0.21093784272670746,0.08560898154973984,0.0820203423500061,-0.03303925693035126,-0.09081778675317764,-0.07735384255647659,0.24878035485744476,0.12884804606437683,-0.11432052403688431,-0.15877139568328857,0.07088320702314377,-0.12094344198703766,0.011782398447394371,0.14518897235393524,-0.13652272522449493,-0.22404946386814117,-0.2750706672668457,0.09105388820171356,0.4179014563560486,0.07471451163291931,-0.1829203963279724,-0.0453917421400547,-0.0909586176276207,0.0031992942094802856,0.005917559843510389,0.005623257253319025,-0.1391100436449051,0.04511377215385437,-0.11157255619764328,0.08494029194116592,0.1970890760421753,0.012943007983267307,-0.09168630093336105,0.1801506131887436,-0.004432883113622665,0.08872425556182861,0.05544865131378174,0.06440185010433197,-0.13524684309959412,-0.043992601335048676,-0.15753471851348877,0.04078967496752739,0.05418678745627403,-0.11050883680582047,-0.038467295467853546,-0.006244291551411152,-0.165779247879982,0.12674038112163544,0.0004968678113073111,-0.07129107415676117,-0.12127173691987991,-0.04366195574402809,-0.13993382453918457,0.05017968267202377,0.20964080095291138,-0.4231129586696625,0.27853867411613464,0.21839803457260132,0.023172488436102867,0.15867289900779724,0.0475161038339138,-0.024437135085463524,-0.0112528745085001,0.017249789088964462,-0.08650318533182144,-0.09734892845153809,0.04223617538809776,-0.0223749577999115,0.07352791726589203,-0.02594294585287571
